Date,Name,Year,Letterboxd URI,Rating
2021-04-12,The Big Shave,1967,https://boxd.it/HO8,4
2021-04-13,The Crazies,1973,https://boxd.it/1nwg,4.5
2021-04-14,Sherlock Holmes,2009,https://boxd.it/1W2A,2.5
2021-04-15,The Return,2018,https://boxd.it/hYPm,4
2021-04-17,Cuatro paredes,2021,https://boxd.it/uCwS,3
2021-04-17,GUO4,2019,https://boxd.it/mSOC,3
2021-04-18,Synchronic,2019,https://boxd.it/k3M2,4
2021-04-20,Forgetting Sarah Marshall,2008,https://boxd.it/1XEq,3
2021-04-23,"Empathy, Inc.",2018,https://boxd.it/j3Ky,4
2021-04-24,Red Moon Tide,2020,https://boxd.it/oLxy,3
2021-04-24,Dogtooth,2009,https://boxd.it/158K,4
2021-04-24,The Devil Wears Prada,2006,https://boxd.it/2awE,3.5
2021-04-25,The Falcon and the Winter Soldier,2021,https://boxd.it/sbH6,3.5
2021-04-28,Star Trek: The Motion Picture,1979,https://boxd.it/2b0O,2.5
2021-04-30,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,https://boxd.it/nyLU,3.5
2021-05-03,Blade Runner,1982,https://boxd.it/2bcA,5
2021-05-10,A Man Called Ove,2015,https://boxd.it/bHuY,5
2021-05-10,The Babadook,2014,https://boxd.it/77xu,4
2021-05-17,Popeye the Sailor Meets Sindbad the Sailor,1936,https://boxd.it/2f70,3.5
2021-05-20,R'ha,2013,https://boxd.it/4Z46,4
2021-05-20,Invaders,2018,https://boxd.it/kQX4,3.5
2021-05-21,Eden,2018,https://boxd.it/oFB0,2.5
2021-05-25,Army of the Dead,2021,https://boxd.it/ic7S,2
2021-06-01,The Assistant,2019,https://boxd.it/neWo,4
2021-06-03,Ring,1998,https://boxd.it/26tw,4
2021-06-05,Bo Burnham: Inside,2021,https://boxd.it/v2uy,5
2021-06-06,A Quiet Place Part II,2020,https://boxd.it/iTx0,3.5
2021-06-07,Another Round,2020,https://boxd.it/lkba,5
2021-06-08,Bo Burnham: Make Happy,2016,https://boxd.it/e436,4
2021-06-12,The Holy Mountain,1973,https://boxd.it/20mu,5
2021-06-13,Love Suicides,2009,https://boxd.it/otV8,3
2021-06-15,Searching,2018,https://boxd.it/hDPg,3.5
2021-06-17,Reign of Fire,2002,https://boxd.it/21QA,3
2021-06-17,The Fare,2018,https://boxd.it/lDEq,3
2021-06-18,Correspondence,2020,https://boxd.it/pGEm,3
2021-06-18,The Wise Kids,2011,https://boxd.it/2Riq,5
2021-06-19,50/50,2011,https://boxd.it/10Tw,4
2021-06-19,The Lighthouse,2016,https://boxd.it/f6hm,2
2021-06-19,The Descent,2005,https://boxd.it/1YNy,4
2021-06-22,Luca,2021,https://boxd.it/ipjC,5
2021-06-23,Run,2020,https://boxd.it/jVM4,3
2021-06-23,Collateral Beauty,2016,https://boxd.it/bAIu,2.5
2021-06-23,The Village,2004,https://boxd.it/21iS,5
2021-06-24,Ghost in the Shell,1995,https://boxd.it/1YYc,5
2021-06-25,The Neon Demon,2016,https://boxd.it/9AnW,4
2021-06-26,Napoleon Dynamite,2004,https://boxd.it/20wu,2.5
2021-06-26,F9,2021,https://boxd.it/dqsU,3
2021-06-30,Melancholia,2011,https://boxd.it/bPI,5
2021-07-01,Thir13en Ghosts,2001,https://boxd.it/1YPO,2.5
2021-07-02,The Apostate,2015,https://boxd.it/bNfK,2
2021-07-03,A.I. Artificial Intelligence,2001,https://boxd.it/29Ve,4.5
2021-07-06,The Tomorrow War,2021,https://boxd.it/lE78,1.5
2021-07-09,Black Widow,2021,https://boxd.it/hWV8,3.5
2021-07-10,The Outsiders,1983,https://boxd.it/2aPw,3.5
2021-07-10,Clue,1985,https://boxd.it/1MDQ,4
2021-07-16,Loki,2021,https://boxd.it/sbHg,5
2021-07-17,Voyagers,2021,https://boxd.it/m2qo,2.5
2021-07-17,Beetlejuice,1988,https://boxd.it/24QI,3.5
2021-07-18,Barb & Star Go to Vista Del Mar,2021,https://boxd.it/lX9M,4
2021-07-18,The Bourne Supremacy,2004,https://boxd.it/26EE,3
2021-07-19,Little Monsters,2019,https://boxd.it/iarm,3.5
2021-07-23,Alien,1979,https://boxd.it/2awY,5
2021-07-24,Old,2021,https://boxd.it/npKI,2
2021-07-25,The Gentlemen,2019,https://boxd.it/iYBQ,5
2021-07-25,Snake Eyes: G.I. Joe Origins,2021,https://boxd.it/kRf8,2.5
2021-07-26,Aliens,1986,https://boxd.it/29PA,3
2021-07-26,The Strange Thing About the Johnsons,2011,https://boxd.it/56nO,4
2021-07-28,Atlas Shrugged: Part II,2012,https://boxd.it/4lpo,0.5
2021-07-30,The Green Knight,2021,https://boxd.it/kuy2,5
2021-08-04,Brick,2005,https://boxd.it/1Z6A,5
2021-08-04,Violet Evergarden: Eternity and the Auto Memory Doll,2019,https://boxd.it/mzze,3
2021-08-04,Midnight in Paris,2011,https://boxd.it/i4a,4
2021-08-05,Pray Away,2021,https://boxd.it/pzmg,3
2021-08-11,Tom & Jerry,2021,https://boxd.it/lCXG,2
2021-08-11,The Ticket,2016,https://boxd.it/b2Kc,3
2021-08-13,Vile,2011,https://boxd.it/4hVA,1
2021-08-14,Alice in Wonderland,2010,https://boxd.it/1Spq,2.5
2021-08-16,Europa Report,2013,https://boxd.it/5n0s,2.5
2021-08-18,Dead & Buried,1981,https://boxd.it/1xYa,3
2021-08-18,The Wicker Man,1973,https://boxd.it/1KnG,5
2021-08-27,Woodshock,2017,https://boxd.it/dTzg,3.5
2021-08-29,Fast Five,2011,https://boxd.it/BgO,3
2021-08-30,Red Sparrow,2018,https://boxd.it/e7Pi,3.5
2021-08-30,Emma.,2020,https://boxd.it/kmg0,3.5
2021-09-01,Adaptation.,2002,https://boxd.it/26mA,5
2021-09-02,Annette,2021,https://boxd.it/f0RS,4.5
2021-09-02,Water for Elephants,2011,https://boxd.it/r02,3.5
2021-09-02,The Happening,2008,https://boxd.it/200o,2.5
2021-09-03,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,4.5
2021-09-05,The Wolf of Snow Hollow,2020,https://boxd.it/oeu2,5
2021-09-06,Daniel Isn't Real,2019,https://boxd.it/jAx8,4
2021-09-07,I Am Mother,2019,https://boxd.it/ihNE,4
2021-09-07,The Karate Kid,1984,https://boxd.it/27Wk,4
2021-09-07,Lifeline,2018,https://boxd.it/mrQc,4.5
2021-09-08,Dead Poets Society,1989,https://boxd.it/2aSg,5
2021-09-09,The Matrix Reloaded,2003,https://boxd.it/2a1c,4
2021-09-13,Clueless,1995,https://boxd.it/1Ygk,4
2021-09-13,The Karate Kid Part II,1986,https://boxd.it/1ZJM,3
2021-09-13,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,4.5
2021-09-18,Twilight,2008,https://boxd.it/1Zui,2.5
2021-09-18,Bill & Ted's Excellent Adventure,1989,https://boxd.it/28oI,3.5
2021-09-18,Bill & Ted's Bogus Journey,1991,https://boxd.it/28oy,3
2021-09-19,The Twilight Saga: New Moon,2009,https://boxd.it/1Hj2,2
2021-09-20,All the Boys Are Called Patrick,1959,https://boxd.it/2J8s,3.5
2021-09-20,The Twilight Saga: Eclipse,2010,https://boxd.it/1ytW,1.5
2021-09-20,Spider-Man 3,2007,https://boxd.it/2a7Y,2
2021-09-21,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/DdM,1
2021-09-21,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/DdC,0.5
2021-09-22,The Addams Family,1991,https://boxd.it/267g,3.5
2021-09-22,Koyaanisqatsi,1982,https://boxd.it/1U9E,5
2021-09-22,Secret Window,2004,https://boxd.it/28xq,3
2021-09-22,Einstein on the Beach,2014,https://boxd.it/aFGc,5
2021-09-23,The Place Beyond the Pines,2012,https://boxd.it/3mDu,4.5
2021-09-24,Newsies,1992,https://boxd.it/1MtG,5
2021-09-26,Don Jon,2013,https://boxd.it/4sdk,4
2021-09-28,Prisoners,2013,https://boxd.it/4E5i,4.5
2021-10-03,Blue Valentine,2010,https://boxd.it/MxG,5
2021-10-05,Best Man,2016,https://boxd.it/ebtq,4.5
2021-10-05,Hush,2016,https://boxd.it/d5ys,4
2021-10-06,Congo,1995,https://boxd.it/1WwU,2
2021-10-07,The Others,2001,https://boxd.it/27Po,4.5
2021-10-07,The Proposal,2009,https://boxd.it/1HiS,3
2021-10-10,Pioneer,2011,https://boxd.it/2Ruc,5
2021-10-11,No Time to Die,2021,https://boxd.it/cPX2,3
2021-10-11,There's Someone Inside Your House,2021,https://boxd.it/ix1c,3.5
2021-10-12,The Babysitter,2017,https://boxd.it/eP1w,3
2021-10-13,Dave Chappelle: The Closer,2021,https://boxd.it/xbe4,3.5
2021-10-14,The Exorcist,1973,https://boxd.it/1Yoo,5
2021-10-15,Big Fish,2003,https://boxd.it/2a3M,4
2021-10-17,Lamb,2021,https://boxd.it/tFwE,4.5
2021-10-17,V/H/S/94,2021,https://boxd.it/shhy,2.5
2021-10-18,Islands,2017,https://boxd.it/gjGw,0.5
2021-10-19,Separation,2020,https://boxd.it/qnbi,2
2021-10-19,The Last Duel,2021,https://boxd.it/mQbe,4
2021-10-23,Jeremiah Johnson,1972,https://boxd.it/1SIi,5
2021-10-25,The Babysitter: Killer Queen,2020,https://boxd.it/n4VA,2.5
2021-10-25,Unfriended,2014,https://boxd.it/8sXg,2.5
2021-10-26,Noroi: The Curse,2005,https://boxd.it/1BN6,4.5
2021-10-26,Midnight Mass,2021,https://boxd.it/wvVA,4.5
2021-10-28,Malevolent,2018,https://boxd.it/hijI,1.5
2021-10-28,Rango,2011,https://boxd.it/QPk,4.5
2021-10-29,The Machinist,2004,https://boxd.it/248c,4
2021-10-29,On the Rocks,2020,https://boxd.it/l8aY,2.5
2021-10-30,Train to Busan,2016,https://boxd.it/dSQU,4
2021-10-31,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/jLP8,4.5
2021-11-01,Last Night in Soho,2021,https://boxd.it/lbJC,3.5
2021-11-01,Halloweentown,1998,https://boxd.it/1qPq,3.5
2021-11-02,Passing,2021,https://boxd.it/jKdM,4
2021-11-03,Little Miss Sunshine,2006,https://boxd.it/29EW,4
2021-11-03,World War Z,2013,https://boxd.it/2p2E,3
2021-11-03,Between Two Ferns: The Movie,2019,https://boxd.it/lw9g,2.5
2021-11-04,Devil,2010,https://boxd.it/SX6,3.5
2021-11-04,Prometheus,2012,https://boxd.it/2s9e,5
2021-11-05,The Bad Mother's Handbook,2007,https://boxd.it/DPm,2
2021-11-05,The Lost City of Z,2016,https://boxd.it/a7jS,4
2021-11-05,Eternals,2021,https://boxd.it/j36o,3
2021-11-09,Spider-Man: Far From Home,2019,https://boxd.it/fegG,3.5
2021-11-10,Antlers,2021,https://boxd.it/iI50,3
2021-11-10,Spencer,2021,https://boxd.it/qPMG,4.5
2021-11-10,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/1PcS,5
2021-11-11,Vacation Friends,2021,https://boxd.it/ohEO,3
2021-11-13,Cool Hand Luke,1967,https://boxd.it/29jY,5
2021-11-13,2001: A Space Odyssey,1968,https://boxd.it/2bf0,5
2021-11-13,Atonement,2007,https://boxd.it/24ui,3
2021-11-13,Glory Road,2006,https://boxd.it/1XwQ,3
2021-11-14,Noah,2014,https://boxd.it/34QA,3
2021-11-14,About Time,2013,https://boxd.it/43bI,5
2021-11-15,Heathers,1989,https://boxd.it/26x4,4.5
2021-11-18,Never Let Me Go,2010,https://boxd.it/Xw0,4
2021-11-18,Loving Vincent,2017,https://boxd.it/biIQ,4
2021-11-20,Ghostbusters: Afterlife,2021,https://boxd.it/f4Pw,3
2021-11-24,House of Gucci,2021,https://boxd.it/nVkC,4.5
2021-11-24,The Last of the Mohicans,1992,https://boxd.it/1YSo,4.5
2021-11-25,The Map of Tiny Perfect Things,2021,https://boxd.it/p3O8,4.5
2021-11-26,All Too Well: The Short Film,2021,https://boxd.it/xTmc,3
2021-11-26,ThanksKilling 3,2012,https://boxd.it/4vxM,0.5
2021-11-26,Belfast,2021,https://boxd.it/tefG,4.5
2021-11-27,"tick, tick... BOOM!",2021,https://boxd.it/jz2e,4
2021-11-27,Pig,2021,https://boxd.it/nzoW,5
2021-11-27,Procession,2021,https://boxd.it/wMAu,4
2021-11-27,Ciao Alberto,2021,https://boxd.it/x4F8,3.5
2021-11-27,The Thing,2011,https://boxd.it/eS6,2.5
2021-11-28,The Seventh Seal,1957,https://boxd.it/2ahO,5
2021-12-01,Super 8,2011,https://boxd.it/dVI,3.5
2021-12-02,The Shawshank Redemption,1994,https://boxd.it/2aHi,4.5
2021-12-06,Jumanji,1995,https://boxd.it/1ZLI,3.5
2021-12-07,Censor,2021,https://boxd.it/oHFS,3.5
2021-12-08,The Master,2012,https://boxd.it/2cBG,5
2021-12-09,The Thing,1982,https://boxd.it/294O,4.5
2021-12-10,Squid Game,2021,https://boxd.it/x1OG,4
2021-12-10,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,3
2021-12-11,Bill & Ted Face the Music,2020,https://boxd.it/i7BI,2
2021-12-13,The Firm,1993,https://boxd.it/18JY,2.5
2021-12-13,Rushmore,1998,https://boxd.it/1TAO,5
2021-12-17,Charade,1963,https://boxd.it/23O2,4
2021-12-19,A Charlie Brown Christmas,1965,https://boxd.it/1QDq,5
2021-12-20,National Lampoon's Christmas Vacation,1989,https://boxd.it/22wQ,2.5
2021-12-21,It's a Wonderful Life,1946,https://boxd.it/28xA,5
2021-12-23,Santa Claus Is Comin' to Town,1970,https://boxd.it/1QfI,2
2021-12-24,You Can't Take It with You,1938,https://boxd.it/1ejM,4.5
2021-12-24,A Christmas Story,1983,https://boxd.it/29sw,3.5
2021-12-24,Stagecoach,1939,https://boxd.it/297S,4
2021-12-26,Don't Look Up,2021,https://boxd.it/o0Hc,4
2021-12-26,The Matrix Resurrections,2021,https://boxd.it/n87k,3
2021-12-27,The House That Jack Built,2018,https://boxd.it/dWO4,4.5
2021-12-27,Spider-Man: No Way Home,2021,https://boxd.it/nwRw,3
2021-12-30,The Royal Tenenbaums,2001,https://boxd.it/1YHU,4
2021-12-30,The Power of the Dog,2021,https://boxd.it/m99E,5
2021-12-30,Death to 2021,2021,https://boxd.it/yj28,2.5
2021-12-30,Encounter,2021,https://boxd.it/rjGI,2.5
2021-12-31,A Glitch in the Matrix,2021,https://boxd.it/q0GC,2
2021-12-31,In the Earth,2021,https://boxd.it/s652,3.5
2022-01-01,Wiener-Dog,2016,https://boxd.it/aD3M,4
2022-01-03,West Side Story,2021,https://boxd.it/iwt0,4.5
2022-01-03,The Eyes of Tammy Faye,2021,https://boxd.it/mbB6,4
2022-01-04,The Hand of God,2021,https://boxd.it/r5uI,3.5
2022-01-04,The Lost Daughter,2021,https://boxd.it/kgww,4
2022-01-05,Being the Ricardos,2021,https://boxd.it/iJQc,3
2022-01-05,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,https://boxd.it/tbhu,4
2022-01-05,The Mask of Zorro,1998,https://boxd.it/1YVi,3.5
2022-01-06,Mad Max: Fury Road,2015,https://boxd.it/2DjO,5
2022-01-06,Memento,2000,https://boxd.it/2bcK,4
2022-01-06,The Paradise Next Door,2021,https://boxd.it/u6mw,3
2022-01-06,Lunch on the Grass,2019,https://boxd.it/o16m,4
2022-01-06,Doctor Strange,2016,https://boxd.it/8MH8,4.5
2022-01-08,Licorice Pizza,2021,https://boxd.it/qTKY,4.5
2022-01-09,The Tragedy of Macbeth,2021,https://boxd.it/lMi4,5
2022-01-10,Fargo,1996,https://boxd.it/2aHM,5
2022-01-12,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape,5
2022-01-12,A Bridge Too Far,1977,https://boxd.it/22nO,4
2022-01-12,Encanto,2021,https://boxd.it/kPRu,4
2022-01-14,Airplane!,1980,https://boxd.it/29yu,5
2022-01-14,"1, 2, 3, All Eyes On Me",2020,https://boxd.it/sjN2,5
2022-01-14,C'est la Vie,2016,https://boxd.it/iXNm,4
2022-01-17,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,4.5
2022-01-17,Call Me by Your Name,2017,https://boxd.it/dYmm,5
2022-01-18,2010: The Year We Make Contact,1984,https://boxd.it/24lK,3
2022-01-19,Scream,2022,https://boxd.it/o0lg,3.5
2022-01-19,It Follows,2014,https://boxd.it/87wo,3.5
2022-01-20,Funny Games,1997,https://boxd.it/1WKM,5
2022-01-21,Good News,1947,https://boxd.it/1iVK,4
2022-01-23,Say Anything...,1989,https://boxd.it/27B2,5
2022-01-24,Funny Games,2007,https://boxd.it/207a,4.5
2022-01-24,Nobody,2021,https://boxd.it/mLqS,3
2022-01-26,Fahrenheit 451,2018,https://boxd.it/e7Dm,2.5
2022-01-26,Stuart Little,1999,https://boxd.it/1WZW,2.5
2022-01-27,Zeitgeist: Moving Forward,2011,https://boxd.it/uE0,2
2022-01-28,There Will Be Blood,2007,https://boxd.it/20Z2,5
2022-01-29,Moonstruck,1987,https://boxd.it/27zg,4
2022-01-31,Road to Perdition,2002,https://boxd.it/24Lo,2
2022-01-31,Oxygen,2020,https://boxd.it/xToW,3
2022-01-31,Silence,2016,https://boxd.it/2cAo,4
2022-01-31,Malignant,2021,https://boxd.it/mViE,3
2022-02-02,Bicycle Thieves,1948,https://boxd.it/23hW,5
2022-02-03,Inside Llewyn Davis,2013,https://boxd.it/34Ro,5
2022-02-03,Easy A,2010,https://boxd.it/17DK,3.5
2022-02-03,Black Panther,2018,https://boxd.it/8MHs,4.5
2022-02-05,Promising Young Woman,2020,https://boxd.it/loRE,5
2022-02-05,Europa,1991,https://boxd.it/1ZfM,5
2022-02-05,The Purge,2013,https://boxd.it/4Xg0,2.5
2022-02-05,The Purge: Election Year,2016,https://boxd.it/ae5I,2
2022-02-06,Jackass Forever,2022,https://boxd.it/opUg,5
2022-02-06,Ford v Ferrari,2019,https://boxd.it/ce74,5
2022-02-07,Nightmare Alley,2021,https://boxd.it/m0HC,4.5
2022-02-07,The Beta Test,2021,https://boxd.it/sa0g,5
2022-02-08,Plaisir,2021,https://boxd.it/ugsO,4
2022-02-09,CODA,2021,https://boxd.it/tbf4,4
2022-02-09,Panic Room,2002,https://boxd.it/2490,3.5
2022-02-09,The Midnight Gospel,2020,https://boxd.it/xlUa,5
2022-02-09,Videodrome,1983,https://boxd.it/29uC,3
2022-02-10,The Day After Tomorrow,2004,https://boxd.it/2aog,3
2022-02-10,The Cloverfield Paradox,2018,https://boxd.it/doVA,1.5
2022-02-10,Leatherheads,2008,https://boxd.it/23C6,2
2022-02-10,Flee,2021,https://boxd.it/ponM,5
2022-02-11,Frances Ha,2012,https://boxd.it/41Xg,4
2022-02-11,The Queen of Basketball,2021,https://boxd.it/uZY6,5
2022-02-11,A Goofy Movie,1995,https://boxd.it/1Lwu,3.5
2022-02-11,Extreme Days,2001,https://boxd.it/OwU,3
2022-02-12,Planet of the Apes,1968,https://boxd.it/29p8,4
2022-02-12,Porco Rosso,1992,https://boxd.it/1Tp2,4
2022-02-15,Heaven Adores You,2014,https://boxd.it/8quG,3.5
2022-02-16,Kimi,2022,https://boxd.it/u7LW,4.5
2022-02-17,Pocahontas,1995,https://boxd.it/1W2g,4
2022-02-17,Beauty and the Beast,1991,https://boxd.it/1XhG,4
2022-02-17,Galaxy Quest,1999,https://boxd.it/29gq,3.5
2022-02-19,Fruitvale Station,2013,https://boxd.it/4VRy,5
2022-02-19,Samurai Champloo,2004,https://boxd.it/o8go,5
2022-02-21,Uncharted,2022,https://boxd.it/b5Dy,2
2022-02-28,Phantom Thread,2017,https://boxd.it/e4uc,4
2022-03-01,Prisoners of the Ghostland,2021,https://boxd.it/j0NY,4
2022-03-03,Drive My Car,2021,https://boxd.it/sv94,5
2022-03-03,Cloverfield,2008,https://boxd.it/2192,4
2022-03-03,Unsane,2018,https://boxd.it/gKrS,3
2022-03-05,How to Lose a Guy in 10 Days,2003,https://boxd.it/1XwG,3
2022-03-06,Br0thers,2020,https://boxd.it/zw6a,4
2022-03-07,Swallow,2019,https://boxd.it/lA0i,5
2022-03-08,Jeff Drives You,2019,https://boxd.it/p8KK,4
2022-03-08,Another Hayride,2021,https://boxd.it/tiaK,4
2022-03-08,My Friend Dahmer,2017,https://boxd.it/fQ7W,4
2022-03-08,The Jump,2018,https://boxd.it/zhF0,4.5
2022-03-09,Orange County,2002,https://boxd.it/1SVc,3.5
2022-03-10,Matilda,1996,https://boxd.it/1VhY,5
2022-03-11,The Assent,2019,https://boxd.it/nqTG,1.5
2022-03-14,Fear & Shame,2017,https://boxd.it/gQLu,5
2022-03-14,Bel Ami,2012,https://boxd.it/33Yo,4
2022-03-15,Accepted,2006,https://boxd.it/1XO6,2.5
2022-03-17,Blink,2022,https://boxd.it/zeko,3.5
2022-03-19,Turning Red,2022,https://boxd.it/ipkq,3.5
2022-03-23,X,2022,https://boxd.it/sxVa,4.5
2022-03-23,Umma,2022,https://boxd.it/scAg,3
2022-03-24,Blue Velvet,1986,https://boxd.it/29BI,4.5
2022-03-27,The Ballad of Buster Scruggs,2018,https://boxd.it/jB2q,4.5
2022-03-28,King Richard,2021,https://boxd.it/mJZ2,5
2022-03-31,The Imitation Game,2014,https://boxd.it/6aig,3.5
2022-04-03,Shirley,2020,https://boxd.it/jY2o,4.5
2022-04-05,The Hitchhiker's Guide to the Galaxy,2005,https://boxd.it/20VE,3
2022-04-06,Carnival of Souls,1962,https://boxd.it/1KQ4,4.5
2022-04-06,The Big Score,2022,https://boxd.it/AcCs,5
2022-04-06,Jujutsu Kaisen 0,2021,https://boxd.it/uvFS,4
2022-04-14,The DUFF,2015,https://boxd.it/8eP8,2
2022-04-14,Rock-A-Doodle,1991,https://boxd.it/1DvS,5
2022-04-17,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,4.5
2022-04-18,WOLF,2022,https://boxd.it/AcCi,4
2022-04-23,Annihilation,2018,https://boxd.it/9yzm,4
2022-04-24,The Unbearable Weight of Massive Talent,2022,https://boxd.it/o6eK,3
2022-04-26,The Northman,2022,https://boxd.it/nK2s,4
2022-04-30,Death on the Nile,2022,https://boxd.it/ifpg,2.5
2022-05-02,Shiva Baby,2020,https://boxd.it/oIv0,4
2022-05-04,The Night House,2020,https://boxd.it/jZze,3
2022-05-05,The Other Lamb,2019,https://boxd.it/mQBm,4
2022-05-06,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3
2022-05-09,Good Morning,1959,https://boxd.it/2lkk,5
2022-05-11,The Mark of Zorro,1940,https://boxd.it/1hJS,4.5
2022-05-13,Ride It Out,2020,https://boxd.it/wJgG,2
2022-05-16,Ponyo,2008,https://boxd.it/1S0A,4.5
2022-05-17,"All Light, Everywhere",2021,https://boxd.it/l5q0,5
2022-05-20,Drag Me to Hell,2009,https://boxd.it/1Jzw,3.5
2022-05-20,Men,2022,https://boxd.it/tlc0,3
2022-05-26,Kung Pow: Enter the Fist,2002,https://boxd.it/1SQm,4
2022-05-27,GoodFellas,1990,https://boxd.it/29FA,5
2022-05-28,The Godfather,1972,https://boxd.it/2aNK,4.5
2022-05-28,Top Gun: Maverick,2022,https://boxd.it/cjr4,4.5
2022-06-01,Voyage of Time: Life's Journey,2016,https://boxd.it/34Sw,3
2022-06-02,Great Freedom,2021,https://boxd.it/vwpe,4
2022-06-04,The Sandlot,1993,https://boxd.it/1TDy,4.5
2022-06-06,Top Gun,1986,https://boxd.it/29JC,3.5
2022-06-06,TRON: Legacy,2010,https://boxd.it/1Dlo,4
2022-06-07,Drums West,1961,https://boxd.it/hsxq,4
2022-06-07,Cosmopolis,2012,https://boxd.it/H4O,4
2022-06-08,Beach Rats,2017,https://boxd.it/f5m6,4.5
2022-06-11,The Lodge,2019,https://boxd.it/h2c2,4.5
2022-06-14,And Then We Danced,2019,https://boxd.it/m0e6,5
2022-06-15,Max Richter's Sleep,2019,https://boxd.it/o8SW,4.5
2022-06-16,The Worst Person in the World,2021,https://boxd.it/oyws,4.5
2022-06-17,Do the Right Thing,1989,https://boxd.it/29gA,5
2022-06-18,Four Hours at the Capitol,2021,https://boxd.it/xbAE,3
2022-06-19,Being 17,2016,https://boxd.it/d6U0,4
2022-06-19,Inception,2010,https://boxd.it/1skk,5
2022-06-23,Angst,1983,https://boxd.it/1G46,3.5
2022-06-24,8MM,1999,https://boxd.it/20sC,2
2022-06-25,Short Term 12,2013,https://boxd.it/5f6s,4.5
2022-06-26,The Black Phone,2021,https://boxd.it/sqFE,3.5
2022-06-29,Wild Strawberries,1957,https://boxd.it/29ZU,4
2022-06-30,Independence Day,1996,https://boxd.it/2a1w,4
2022-07-01,"What's Up, Doc?",1972,https://boxd.it/21iy,5
2022-07-02,Dirty Work,1998,https://boxd.it/1NOg,4
2022-07-04,Spiderhead,2022,https://boxd.it/mLsO,3
2022-07-05,American History X,1998,https://boxd.it/2bdo,4.5
2022-07-07,"Good Luck to You, Leo Grande",2022,https://boxd.it/stYk,3
2022-07-07,Matthias & Maxime,2019,https://boxd.it/iOQ2,4
2022-07-07,On the Count of Three,2021,https://boxd.it/tbfI,5
2022-07-08,Star Trek Into Darkness,2013,https://boxd.it/uYE,3.5
2022-07-08,Star Trek,2009,https://boxd.it/1Q6c,3.5
2022-07-10,The Adam Project,2022,https://boxd.it/q2Dg,2
2022-07-11,Mad God,2021,https://boxd.it/vVPm,5
2022-07-12,Mass,2021,https://boxd.it/eYAA,5
2022-07-14,School of Rock,2003,https://boxd.it/28xK,4.5
2022-07-21,Piercing,2018,https://boxd.it/fELU,3.5
2022-07-21,Public Enemies,2009,https://boxd.it/1U8m,3.5
2022-07-22,Thor: Love and Thunder,2022,https://boxd.it/mMAY,2
2022-07-23,Time Piece,1965,https://boxd.it/IrE,5
2022-07-23,Don't Look Away,2017,https://boxd.it/hoAg,2
2022-07-23,The Gray Man,2022,https://boxd.it/rb7q,2.5
2022-07-24,Burn After Reading,2008,https://boxd.it/23BW,4
2022-07-25,Halloween,1978,https://boxd.it/2wRu,5
2022-07-26,Insidious,2010,https://boxd.it/H4k,2.5
2022-07-26,Predator,1987,https://boxd.it/2b84,4.5
2022-07-26,Last Action Hero,1993,https://boxd.it/1YhW,4
2022-07-27,Home Videos,2019,https://boxd.it/menc,4
2022-08-05,Bullet Train,2022,https://boxd.it/qW26,3.5
2022-08-06,Wildlife,2018,https://boxd.it/eKYe,3.5
2022-08-06,Final Fantasy VII: Advent Children,2005,https://boxd.it/29UK,4
2022-08-07,Corpse Bride,2005,https://boxd.it/24WQ,4
2022-08-08,Not Okay,2022,https://boxd.it/vCEY,4.5
2022-08-08,Liar Liar,1997,https://boxd.it/28sg,4
2022-08-08,The Parent Trap,1961,https://boxd.it/1Fw4,4
2022-08-08,The Parent Trap,1998,https://boxd.it/1XJq,3.5
2022-08-09,All My Friends Hate Me,2021,https://boxd.it/uWPK,3.5
2022-08-12,Irreversible,2002,https://boxd.it/29as,4
2022-08-12,Babyteeth,2019,https://boxd.it/iWDU,4
2022-08-12,Chronicle,2012,https://boxd.it/2Emk,3
2022-08-13,Rosemary's Baby,1968,https://boxd.it/29zM,5
2022-08-13,Antichrist,2009,https://boxd.it/1Inu,4
2022-08-14,Herman’s Cure-All Tonic,2008,https://boxd.it/MusO,3
2022-08-14,Corpus Christi,2019,https://boxd.it/gULy,5
2022-08-15,Charlie Countryman,2013,https://boxd.it/YYE,3
2022-08-15,Westworld,1973,https://boxd.it/26RS,3.5
2022-08-15,Locke,2013,https://boxd.it/6hHC,4
2022-08-16,Warning: Do Not Play,2019,https://boxd.it/mevg,2
2022-08-16,I Am Michael,2015,https://boxd.it/99pw,3
2022-08-17,The Intouchables,2011,https://boxd.it/2FT0,3.5
2022-08-19,Prey,2022,https://boxd.it/sNBU,4
