Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-12-04,One-Minute Time Machine,2014,https://boxd.it/3uNzPF,3.5,Yes,youtube,2022-12-03
2022-12-07,Call Me by Your Name,2017,https://boxd.it/3voKep,5,Yes,hbomax,2022-12-06
2022-12-07,Fighting with My Family,2019,https://boxd.it/3vsuxN,4,,jsyd,2022-12-06
2022-12-07,Jerrod Carmichael: Rothaniel,2022,https://boxd.it/3vts3D,5,,hbomax,2022-12-06
2022-12-08,Good Will Hunting,1997,https://boxd.it/3vASgH,5,Yes,hbomax,2022-12-07
2022-12-09,On Another Note,2022,https://boxd.it/3vJskL,4,,youtube,2022-12-08
2022-12-09,Jesus of Nazareth,1977,https://boxd.it/3vJEED,4.5,,youtube,2022-12-08
2022-12-09,The Green Knight,2021,https://boxd.it/3vQUAh,5,Yes,vudu,2022-12-08
2022-12-09,Whiplash,2014,https://boxd.it/3vSu0r,5,Yes,youtube,2022-12-09
2022-12-11,Decision to Leave,2022,https://boxd.it/3wdvEp,3.5,,mubi,2022-12-10
2022-12-11,Hocus Pocus 2,2022,https://boxd.it/3wioTR,3,,disney+,2022-12-11
2022-12-11,Shutter Island,2010,https://boxd.it/3wiVh7,2.5,,youtube,2022-12-11
2022-12-12,The Fabelmans,2022,https://boxd.it/3wz1PB,5,Yes,in theaters,2022-12-12
2022-12-14,Portrait of God,2022,https://boxd.it/3wQEot,4.5,,youtube,2022-12-13
2022-12-14,Kung Fury,2015,https://boxd.it/3wXD3j,5,,youtube,2022-12-13
2022-12-14,Black Bear,2020,https://boxd.it/3wZuk5,5,,primevideo,2022-12-13
2022-12-15,Avatar,2009,https://boxd.it/3x7aBr,,,disney+,2022-12-14
2022-12-16,Parallel Man: Infinite Pursuit,2015,https://boxd.it/3xfP6Z,4,,dust,2022-12-15
2022-12-17,Hackers,1995,https://boxd.it/3xwMob,3.5,Yes,youtube,2022-12-16
2022-12-18,TheM,2021,https://boxd.it/3xMw9L,0.5,,primevideo,2022-12-17
2022-12-18,The Wave,2019,https://boxd.it/3xTihb,5,,primevideo,2022-12-17
2022-12-18,Await Further Instructions,2018,https://boxd.it/3xVnBT,5,,primevideo,2022-12-17
2022-12-18,The Square,2017,https://boxd.it/3xX1Gr,5,,primevideo,2022-12-18
2022-12-19,Compliance,2012,https://boxd.it/3xYFkd,3.5,,primevideo,2022-12-18
2022-12-20,The Square,2017,https://boxd.it/3ykQTx,5,Yes,primevideo,2022-12-19
2022-12-20,Avatar: The Way of Water,2022,https://boxd.it/3ys6VX,3.5,,"in theaters, imax, 3d, samo",2022-12-19
2022-12-20,MASK,2022,https://boxd.it/3yuLZl,4,Yes,,2022-12-20
2022-12-20,MASK,2022,https://boxd.it/3yuM1L,4,Yes,,2022-12-20
2022-12-21,Ismael Loutfi: Sound It Out,2022,https://boxd.it/3yz6VH,4,,youtube,2022-12-20
2022-12-22,Häxan,1922,https://boxd.it/3yS89X,4,,hbomax,2022-12-21
2022-12-22,Spirited Away,2001,https://boxd.it/3yWCRt,5,Yes,hbomax,2022-12-21
2022-12-23,We Cry Together,2022,https://boxd.it/3z6i5T,5,,youtube,2022-12-22
2022-12-23,Marriage Story,2019,https://boxd.it/3zf5Zn,4,Yes,"criterion, 4k",2022-12-22
2022-12-24,It's a Wonderful Life,1946,https://boxd.it/3zmYfD,5,Yes,,2022-12-23
2022-12-24,The Gray,2021,https://boxd.it/3zreGD,2.5,,dust,2022-12-23
2022-12-24,Frances Ha,2012,https://boxd.it/3zrf41,4,,netflix,2022-12-23
2022-12-24,The Immaculate Room,2022,https://boxd.it/3zvpfV,1,,hulu,2022-12-23
2022-12-24,Spencer,2021,https://boxd.it/3zxL5H,4.5,Yes,hulu,2022-12-23
2022-12-24,A Christmas Story Christmas,2022,https://boxd.it/3zzmcx,3,,hbomax,2022-12-23
2022-12-25,Glass Onion,2022,https://boxd.it/3zKoTZ,4.5,Yes,netflix,2022-12-24
2022-12-25,Transfigure,2021,https://boxd.it/3zLpQT,4,,youtube,2022-12-24
2022-12-25,Don't Look Up,2021,https://boxd.it/3zV73f,4,Yes,netflix,2022-12-24
2022-12-26,Threshold,2017,https://boxd.it/3Aaqh1,2.5,,youtube,2022-12-25
2022-12-26,The Pretty Thing,2018,https://boxd.it/3AaGiT,3,,youtube,2022-12-25
2022-12-26,11:05,2019,https://boxd.it/3AaShX,1.5,,youtube,2022-12-25
2022-12-26,Seagrass,2019,https://boxd.it/3AaWHl,3,,youtube,2022-12-25
2022-12-26,Behind the Frame,2020,https://boxd.it/3Aba5v,2.5,,youtube,2022-12-25
2022-12-26,Home Movies,2020,https://boxd.it/3Abix3,3,,youtube,2022-12-25
2022-12-26,Rest,2021,https://boxd.it/3AbDTp,3,,youtube,2022-12-25
2022-12-26,Eyes Wide Shut,1999,https://boxd.it/3AgBzH,5,,netflix,2022-12-25
2022-12-27,The Invitation,2022,https://boxd.it/3Avd2z,2,,netflix,2022-12-26
2022-12-27,Emily the Criminal,2022,https://boxd.it/3AxCj5,4,,netflix,2022-12-26
2022-12-27,Paddington,2014,https://boxd.it/3ADMRN,3,,netflix,2022-12-26
2022-12-28,Do Revenge,2022,https://boxd.it/3AScEt,3,,netflix,2022-12-27
2022-12-28,The Wonder,2022,https://boxd.it/3AVsZt,3.5,,netflix,2022-12-27
2022-12-28,2AM: The Smiling Man,2013,https://boxd.it/3B0VSB,3,,youtube,2022-12-27
2022-12-28,Sodomites,1998,https://boxd.it/3B19lr,,,,2022-12-27
2022-12-28,I Heard It Too,2014,https://boxd.it/3B1BaV,3,,youtube,2022-12-27
2022-12-28,The Mist,2007,https://boxd.it/3B2gHh,2.5,,netflix,2022-12-27
2022-12-29,Midsommar,2019,https://boxd.it/3BbWFP,5,Yes,youtube,2022-12-28
2022-12-29,Stealing Time,2015,https://boxd.it/3BgO1d,3,,youtube,2022-12-28
2022-12-29,Causeway,2022,https://boxd.it/3BnWc3,4,,"appletv+, jawnmizzles",2022-12-28
2022-12-30,Babylon,2022,https://boxd.it/3BDRwz,5,,in theaters,2022-12-29
2022-12-30,3AM,2017,https://boxd.it/3BQffr,1,,youtube,2022-12-30
2022-12-31,Babylon,2022,https://boxd.it/3CeLar,5,Yes,in theaters,2022-12-30
2022-12-31,The Sound,2021,https://boxd.it/3CggT5,3.5,,youtube,2022-12-31
2023-01-01,The House,2022,https://boxd.it/3CmwJd,3.5,,netflix,2022-12-31
2023-01-02,Entergalactic,2022,https://boxd.it/3CIjNl,4,,netflix,2023-01-01
2023-01-02,She Knows,2020,https://boxd.it/3CU1XL,3,,youtube,2023-01-01
2023-01-03,This Place Rules,2022,https://boxd.it/3Dso6X,4,,"hbomax, fellas",2023-01-02
2023-01-04,White Noise,2022,https://boxd.it/3DIztv,3,,netflix,2023-01-03
2023-01-04,Babylon,2022,https://boxd.it/3DNjcj,5,Yes,in theaters,2023-01-03
2023-01-04,The Menu,2022,https://boxd.it/3DRuwd,4,Yes,hbomax,2023-01-03
2023-01-05,Lal,2020,https://boxd.it/3EdSR9,3,,"youtube, dust, jsyd",2023-01-04
2023-01-07,Black Mirror: Striking Vipers,2019,https://boxd.it/3EIozr,3.5,Yes,netflix,2023-01-06
2023-01-07,Guillermo del Toro's Pinocchio,2022,https://boxd.it/3EQTIF,3.5,,netflix,2023-01-06
2023-01-07,She Said,2022,https://boxd.it/3F35O5,3.5,,peacock,2023-01-07
2023-01-08,Peephole,2018,https://boxd.it/3Fo6vZ,3,,youtube,2023-01-07
2023-01-08,The Sky,2020,https://boxd.it/3FtPcX,2.5,,youtube,2023-01-07
2023-01-09,Fragile.com,2019,https://boxd.it/3FW8dV,3,,youtube,2023-01-08
2023-01-10,Backstroke,2017,https://boxd.it/3G2K29,4,,"youtube, alter",2023-01-09
2023-01-10,In the Mouth of Madness,1994,https://boxd.it/3G5BeL,4,,youtube,2023-01-09
2023-01-10,Terrible Things,2021,https://boxd.it/3GflVJ,2.5,,"youtube, alter",2023-01-09
2023-01-10,Hereditary,2018,https://boxd.it/3GgJWN,4,Yes,"hbomax, fellas",2023-01-09
2023-01-11,Piggy,2018,https://boxd.it/3GvuVv,4,,"youtube, alter",2023-01-10
2023-01-11,Babylon,2022,https://boxd.it/3GBabJ,5,Yes,"in theaters, heathwalt",2023-01-10
2023-01-12,Group B,2015,https://boxd.it/3GPs6v,4.5,,youtube,2023-01-11
2023-01-13,Curve,2016,https://boxd.it/3H5ol9,4,,youtube,2023-01-12
2023-01-13,Scott Pilgrim vs. the World,2010,https://boxd.it/3Hb4Td,4.5,Yes,netflix,2023-01-12
2023-01-13,M3GAN,2022,https://boxd.it/3HcQML,3.5,,in theaters,2023-01-12
2023-01-14,Upstairs,2021,https://boxd.it/3HsLSL,4,,"youtube, alter",2023-01-13
2023-01-14,"Surviving You, Always",2021,https://boxd.it/3Ht8FP,4,,lecinemaclub,2023-01-13
2023-01-14,The Whale,2022,https://boxd.it/3HzzcH,2.5,,in theaters,2023-01-13
2023-01-15,Home Education,2016,https://boxd.it/3HK0el,,,"youtube, alter",2023-01-14
2023-01-15,The Follower,2019,https://boxd.it/3HWKq7,2,,"youtube, alter",2023-01-14
2023-01-15,The Barn,2018,https://boxd.it/3HXxU1,1.5,,youtube,2023-01-15
2023-01-16,Altar,2014,https://boxd.it/3I30H1,1.5,,youtube,2023-01-15
2023-01-16,Mystery Box,2018,https://boxd.it/3IfVxh,2,,"youtube, alter",2023-01-15
2023-01-16,The Whale,2022,https://boxd.it/3InO07,2.5,Yes,"in theaters, jawnmizzles",2023-01-15
2023-01-17,Dreams,1990,https://boxd.it/3Iscqh,5,,youtube,2023-01-16
2023-01-17,Skinamarink,2022,https://boxd.it/3IyXe5,1.5,,in theaters,2023-01-16
2023-01-17,Two Birds,2017,https://boxd.it/3ICY5B,0.5,,"youtube, alter",2023-01-16
2023-01-17,On the Count of Three,2021,https://boxd.it/3IFx1t,5,Yes,googleplay,2023-01-16
2023-01-18,A Family Affair,2022,https://boxd.it/3IWe5b,3.5,,"youtube, alter",2023-01-17
2023-01-19,Don't Stare,2017,https://boxd.it/3J3Nbx,1,,youtube,2023-01-18
2023-01-19,Indiana Jones and the Temple of Doom,1984,https://boxd.it/3J7Lnp,4,,primevideo,2023-01-18
2023-01-19,The Smiling Man,2015,https://boxd.it/3JgNnp,3,,"youtube, alter",2023-01-18
2023-01-22,House of Darkness,2022,https://boxd.it/3KauOX,3.5,,hulu,2023-01-21
2023-01-23,Happy Gilmore,1996,https://boxd.it/3KmqQf,3.5,,fondrenfitness,2023-01-22
2023-01-24,Skinamarink,2022,https://boxd.it/3KPZ7R,2,Yes,"in theaters, samo",2023-01-23
2023-01-25,Jameson,2018,https://boxd.it/3La7eV,3.5,,"youtube, alter",2023-01-24
2023-01-26,The Unlocking,2022,https://boxd.it/3LhXcL,4,,"youtube, alter",2023-01-25
2023-01-26,Jezebel,2017,https://boxd.it/3Lq4g7,3,,"youtube, alter",2023-01-25
2023-01-26,Kissed,2020,https://boxd.it/3Lqehf,2,,"youtube, alter",2023-01-25
2023-01-26,The Rule of Three,2021,https://boxd.it/3LqwLn,3,,"youtube, alter",2023-01-25
2023-01-26,The Three Men You Meet at Night,2020,https://boxd.it/3LqMuH,3.5,,"youtube, alter",2023-01-25
2023-01-26,Time Runner,1993,https://boxd.it/3LrEt9,1,,youtube,2023-01-25
2023-01-27,Slaughterbots,2017,https://boxd.it/3Lxyt5,5,,"youtube, alter",2023-01-26
2023-01-27,Coil,2020,https://boxd.it/3LJ1EN,2,,"youtube, alter",2023-01-26
2023-01-27,Uncanny Valley,2015,https://boxd.it/3LJjRb,2,,"youtube, omeleto",2023-01-26
2023-01-28,Everything Everywhere All at Once,2022,https://boxd.it/3LXXwP,4.5,Yes,in theaters,2023-01-27
2023-01-29,Pearl,2022,https://boxd.it/3MfSmB,4.5,,primevideo,2023-01-28
2023-01-29,The Banshees of Inisherin,2022,https://boxd.it/3Mk5xF,5,Yes,"in theaters, jawnmizzles",2023-01-28
2023-01-30,The Fabelmans,2022,https://boxd.it/3MIpdN,5,Yes,in theaters,2023-01-29
2023-01-31,Pearl,2022,https://boxd.it/3MVE1t,4.5,Yes,primevideo,2023-01-30
2023-01-31,Infinity Pool,2023,https://boxd.it/3N55VV,5,,"in theaters, samo",2023-01-30
2023-02-03,Groundhog Day,1993,https://boxd.it/3NKwUd,5,Yes,,2023-02-02
2023-02-03,TÁR,2022,https://boxd.it/3NVFbj,4.5,Yes,peacock,2023-02-03
2023-02-04,Taxi Driver,1976,https://boxd.it/3O2PNB,5,,hbomax,2023-02-03
2023-02-04,Hell Hole,2022,https://boxd.it/3O6fSD,3,,"youtube, dust",2023-02-03
2023-02-05,Pumping Iron,1977,https://boxd.it/3OtOXf,4,,youtube,2023-02-04
2023-02-05,Nate Bargatze: Hello World,2023,https://boxd.it/3OxeH9,2,,primevideo,2023-02-04
2023-02-06,Scream,1996,https://boxd.it/3OTXC3,5,Yes,youtube,2023-02-05
2023-02-07,Matt Rife: Only Fans,2021,https://boxd.it/3P49wh,4,,youtube,2023-02-06
2023-02-07,Knock at the Cabin,2023,https://boxd.it/3PcM4d,3.5,,"in theaters, samo",2023-02-06
2023-02-09,Scream 2,1997,https://boxd.it/3PJydV,4,,youtube,2023-02-08
2023-02-10,Empire of Light,2022,https://boxd.it/3PSbsr,2.5,,hbomax,2023-02-09
2023-02-10,Knock at the Cabin,2023,https://boxd.it/3PXrZB,4,Yes,"MoviePass, in theaters",2023-02-09
2023-02-11,Pete Davidson: SMD,2016,https://boxd.it/3Q3VBB,3,,youtube,2023-02-10
2023-02-12,Scream 3,2000,https://boxd.it/3QvR2t,3,,youtube,2023-02-11
2023-02-14,Midsommar,2019,https://boxd.it/3R5Olf,5,Yes,"fellas, googleplay",2023-02-14
2023-02-15,Midnight Television,2022,https://boxd.it/3R8nod,3,,"youtube, dust",2023-02-14
2023-02-15,Eaglewalk,2012,https://boxd.it/3Rj3sL,2.5,,"youtube, alter",2023-02-14
2023-02-17,Beast,2017,https://boxd.it/3RHaan,5,,mubi,2023-02-16
2023-02-18,Click,2011,https://boxd.it/3RYLev,3,,"youtube, alter",2023-02-17
2023-02-18,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/3RZFWj,2.5,,in theaters,2023-02-17
2023-02-18,Children of the Corn,1984,https://boxd.it/3S3LX1,2.5,,youtube,2023-02-17
2023-02-19,The Banshees of Inisherin,2022,https://boxd.it/3SjjUl,5,Yes,"fellas, hbomax",2023-02-18
2023-02-20,Till,2022,https://boxd.it/3SNifV,4.5,,vudu,2023-02-19
2023-02-21,Flesh and Blood,2016,https://boxd.it/3SUi8p,3.5,,"youtube, alter",2023-02-20
2023-02-22,You'll Only Have Each Other,2018,https://boxd.it/3TkvAj,3,,"alter, youtube",2023-02-21
2023-02-23,Carrie's Doing Great,2020,https://boxd.it/3TBYTD,3.5,,"youtube, alter",2023-02-22
2023-02-23,Payment,2018,https://boxd.it/3TC6V3,2.5,,"youtube, alter",2023-02-22
2023-02-25,The Bridge Partner,2015,https://boxd.it/3U2481,4,,"alter, youtube",2023-02-24
2023-02-25,Captain America: Civil War,2016,https://boxd.it/3U7UOD,3.5,Yes,"television at a bar, jawnmizzles",2023-02-24
2023-02-26,Ingrid Goes West,2017,https://boxd.it/3Uu5QJ,5,,hbomax,2023-02-25
2023-02-27,Midnight Mass,2021,https://boxd.it/3UMsqb,4.5,Yes,netflix,2023-02-26
2023-02-27,Godzilla vs. Mechagodzilla,1974,https://boxd.it/3UOV1X,3,,youtube,2023-02-26
2023-02-28,Ballad of a Soldier,1959,https://boxd.it/3UVCrh,4,,youtube,2023-02-27
2023-02-28,Cocaine Bear,2023,https://boxd.it/3UX5Ap,3.5,,"in theaters, moviepass",2023-02-27
2023-02-28,The Banshees of Inisherin,2022,https://boxd.it/3V4ZI9,5,Yes,hbomax,2023-02-27
2023-03-01,The Strange Thing About the Johnsons,2011,https://boxd.it/3VjiFL,4,Yes,"youtube, fellas",2023-02-28
2023-03-01,Infinity Pool,2023,https://boxd.it/3Vl6uF,5,Yes,"fellas, neon",2023-02-28
2023-03-03,Leopard Heels,2022,https://boxd.it/3VG6DJ,4.5,,"youtube, alter",2023-03-02
2023-03-03,High Desert Hell,2019,https://boxd.it/3VH9wX,5,,"youtube, alter",2023-03-02
2023-03-03,Infinity Pool,2023,https://boxd.it/3VLdMD,5,Yes,neon,2023-03-02
2023-03-04,Dudecreeps,2020,https://boxd.it/3VRRib,4,,"youtube, alter",2023-03-03
2023-03-04,Triangle of Sadness,2022,https://boxd.it/3VWB4x,5,,"hulu, fellas",2023-03-03
2023-03-05,Jeepers Creepers: Reborn,2022,https://boxd.it/3W9TiX,1,,hulu,2023-03-04
2023-03-05,Hardcore,1979,https://boxd.it/3Wjlw7,4,,"mubi film of the day, mubi",2023-03-04
2023-03-06,The Lonely Host,2020,https://boxd.it/3WxVl3,4,,"alter, youtube",2023-03-05
2023-03-06,The Rougarou,2019,https://boxd.it/3WL1zV,5,,"alter, youtube",2023-03-06
2023-03-07,Bye Bye Baby,2017,https://boxd.it/3WVQ5n,3.5,,"youtube, alter",2023-03-06
2023-03-07,Inside Llewyn Davis,2013,https://boxd.it/3WYswZ,5,Yes,,2023-03-06
2023-03-08,Odd Girl,2019,https://boxd.it/3X3kNj,3.5,,"youtube, alter",2023-03-07
2023-03-08,Don't Let It In,2020,https://boxd.it/3X9fPL,2,,"youtube, alter",2023-03-07
2023-03-08,Desire Lines,2019,https://boxd.it/3XbH8f,5,,lecinemaclub,2023-03-07
2023-03-08,On the Count of Three,2021,https://boxd.it/3Xd9L7,5,Yes,fellas,2023-03-07
2023-03-08,The Mirror,2019,https://boxd.it/3XdtYv,3.5,,"youtube, alter",2023-03-07
2023-03-09,Devil's Due,2014,https://boxd.it/3XmHnV,3,,hbomax,2023-03-08
2023-03-09,Culpa,2020,https://boxd.it/3XnjuF,2.5,,hbomax,2023-03-08
2023-03-09,We're All Going to the World's Fair,2021,https://boxd.it/3Xpl31,4,,"hbomax, profile",2023-03-08
2023-03-11,The Whale,2022,https://boxd.it/3XViLD,2.5,Yes,,2023-03-10
2023-03-12,Let Me Go (The Right Way),2022,https://boxd.it/3Y9dzZ,2,,"youtube, alter",2023-03-11
2023-03-12,Midsommar,2019,https://boxd.it/3YhFoh,5,Yes,youtube,2023-03-11
2023-03-14,Scream VI,2023,https://boxd.it/3YS3jd,4,,"in theaters, moviepass",2023-03-13
2023-03-15,Requiem,2021,https://boxd.it/3Z0BqX,4,,"youtube, alter",2023-03-14
2023-03-15,Contagion,2011,https://boxd.it/3Z4xyL,5,,hbomax,2023-03-14
2023-03-15,Aftersun,2022,https://boxd.it/3ZbhKv,4.5,,"primevideo, samo",2023-03-14
2023-03-16,Benny's Video,1992,https://boxd.it/3ZhHfZ,3.5,,hbomax,2023-03-15
2023-03-16,Life After Beth,2014,https://boxd.it/3ZmkU1,3.5,,hbomax,2023-03-15
2023-03-16,Scanners,1981,https://boxd.it/3Zrn8J,3,,hbomax,2023-03-15
2023-03-17,Hackers,1995,https://boxd.it/3ZyR3D,3.5,Yes,youtube,2023-03-16
2023-03-17,Spider-Man,2002,https://boxd.it/3ZEPpJ,3,,hulu,2023-03-16
2023-03-18,Ingrid Goes West,2017,https://boxd.it/3ZJu4P,5,Yes,"fellas, hbomax",2023-03-16
2023-03-18,Jennifer's Body,2009,https://boxd.it/3ZN7bh,2.5,,hbomax,2023-03-17
2023-03-18,Tenet,2020,https://boxd.it/3ZS805,4,Yes,hbomax,2023-03-17
2023-03-19,Melancholia,2011,https://boxd.it/40cFef,5,Yes,"mubi, mubi film of the day",2023-03-18
2023-03-20,The Purge: Anarchy,2014,https://boxd.it/40p8JF,1,,hbomax,2023-03-19
2023-03-21,Following,1998,https://boxd.it/40GGB5,4,Yes,criterion,2023-03-20
2023-03-22,Wobble Palace,2018,https://boxd.it/4118iP,3,,"mubi, mubi film of the day",2023-03-21
2023-03-22,mid90s,2018,https://boxd.it/412HYt,4.5,,"youtube, fellas",2023-03-21
2023-03-23,Midsommar,2019,https://boxd.it/41dMnz,5,Yes,"itunes, directors cut, fellas",2023-03-22
2023-03-24,Air,2023,https://boxd.it/41vUXh,4,,"in theaters, jxnfilmclub",2023-03-23
2023-03-24,Midsommar,2019,https://boxd.it/41xe1J,5,Yes,youtube,2023-03-23
2023-03-25,Pi,1998,https://boxd.it/41D6d5,4,,youtube,2023-03-24
2023-03-26,Melancholia,2011,https://boxd.it/41Vgdl,5,Yes,mubi,2023-03-25
2023-03-28,Let's Kill Ward's Wife,2014,https://boxd.it/42wyjv,1.5,,youtube,2023-03-27
2023-03-28,Hereditary,2018,https://boxd.it/42F7Vv,4,Yes,hbomax,2023-03-27
2023-03-31,The Heart Still Hums,2020,https://boxd.it/43lswF,,,lecinemaclub,2023-03-30
2023-04-01,Tetris,2023,https://boxd.it/43DPCn,4,,appletv+,2023-03-31
2023-04-01,The Apple Guy,2023,https://boxd.it/43EpoL,4,,youtube,2023-03-31
2023-04-02,Interstellar,2014,https://boxd.it/43Wl6J,4,Yes,"hbomax, fellas",2023-04-01
2023-04-02,The Apple Guy,2023,https://boxd.it/43Xl1r,4,Yes,youtube,2023-04-01
2023-04-02,First Reformed,2017,https://boxd.it/43ZpPT,5,Yes,youtube,2023-04-02
2023-04-03,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/44gfFt,3.5,,"in theaters, jxnfilmclub, merry, jsyd",2023-04-02
2023-04-04,Midsommar,2019,https://boxd.it/44wy3F,5,Yes,"fellas, jsyd, youtube",2023-04-03
2023-04-06,The Whale,2022,https://boxd.it/4517iF,2.5,Yes,fellas,2023-04-05
2023-04-07,The Dark Crystal,1982,https://boxd.it/45iePb,3.5,Yes,"youtube, fellas",2023-04-06
2023-04-08,Nope,2022,https://boxd.it/45zxaP,3.5,Yes,"primevideo, fellas",2023-04-07
2023-04-08,Jurassic World Dominion,2022,https://boxd.it/45CnWP,1.5,,"primevideo, fellas",2023-04-07
2023-04-10,Paint,2023,https://boxd.it/46aNnf,3,,"in theaters, moviepass",2023-04-09
2023-04-11,The Super Mario Bros. Movie,2023,https://boxd.it/46BXoL,4,,in theaters,2023-04-10
2023-04-14,Renfield,2023,https://boxd.it/47nc8n,3.5,,"in theaters, moviepass",2023-04-13
2023-04-15,Edward Scissorhands,1990,https://boxd.it/47Akh9,5,,television at a bar,2023-04-14
2023-04-15,Constantine,2005,https://boxd.it/47CV4b,,,television at a bar,2023-04-14
2023-04-18,The Lord of the Rings: The Return of the King,2003,https://boxd.it/48v5pV,5,Yes,"in theaters, jsyd",2023-04-17
2023-04-20,Porco Rosso,1992,https://boxd.it/48WH9b,4,Yes,"hbomax, fellas",2023-04-19
2023-04-21,Cloverfield,2008,https://boxd.it/495nsl,4,,"fellas, primevideo",2023-04-20
2023-04-22,Midsommar,2019,https://boxd.it/49hzVX,5,Yes,"youtube, fellas",2023-04-21
2023-04-22,Evil Dead Rise,2023,https://boxd.it/49kFgn,3.5,,"in theaters, moviepass",2023-04-21
2023-04-23,Beau Is Afraid,2023,https://boxd.it/49Khvv,4,,"in theaters, moviepass",2023-04-22
2023-04-25,Corpus Christi,2019,https://boxd.it/4aaklF,5,Yes,"mubi, fellas",2023-04-24
2023-04-28,Guy Ritchie's The Covenant,2023,https://boxd.it/4b1coH,4,,in theaters,2023-04-27
2023-04-28,Behind the Scenes With Jane Campion,2022,https://boxd.it/4b2XyL,3.5,,lecinemaclub,2023-04-28
2023-05-01,Sisu,2022,https://boxd.it/4bONpZ,3,,"in theaters, moviepass",2023-04-30
2023-05-01,Beau Is Afraid,2023,https://boxd.it/4bU15T,4,Yes,"jawnmizzles, in theaters",2023-04-30
2023-05-02,House,1977,https://boxd.it/4cdCOz,5,,hbomax,2023-05-02
2023-05-03,MouseHunt,1997,https://boxd.it/4cn5CF,4,,"primevideo, cspiregaming",2023-05-02
2023-05-04,Beau Is Afraid,2023,https://boxd.it/4cIap9,4,Yes,in theaters,2023-05-03
2023-05-06,Midsommar,2019,https://boxd.it/4deENT,5,Yes,"fellas, youtube",2023-05-05
2023-05-07,The Young Girls Turn 25,1993,https://boxd.it/4dmjmD,,,"fellas, lecinemaclub",2023-05-06
2023-05-07,Minari,2020,https://boxd.it/4dnrW7,4.5,Yes,"youtube, fellas",2023-05-06
2023-05-07,Hot Rod,2007,https://boxd.it/4drMiZ,4,Yes,"youtube, fellas",2023-05-06
2023-05-07,Mean Girls,2004,https://boxd.it/4dubCT,4,Yes,"fellas, youtube",2023-05-06
2023-05-07,Blade Runner 2049,2017,https://boxd.it/4dw10J,5,Yes,"fellas, youtube",2023-05-06
2023-05-08,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/4dPrT9,3.5,,in theaters,2023-05-07
2023-05-13,The Offering,2022,https://boxd.it/4eZ7rj,2,,hulu,2023-05-12
2023-05-13,Dashcam,2021,https://boxd.it/4f02zT,1,,hulu,2023-05-12
2023-05-16,Legion of Super-Heroes,2023,https://boxd.it/4fKjuX,3.5,,hbomax,2023-05-15
2023-05-17,Guardians of the Galaxy,2014,https://boxd.it/4fSSVb,4,Yes,disney+,2023-05-16
2023-05-17,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/4fW4gb,3.5,Yes,in theaters,2023-05-16
2023-05-19,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/4gfTS9,3,Yes,disney+,2023-05-18
2023-05-20,Mommy,2014,https://boxd.it/4gznyr,5,,"mubi, mubi film of the day",2023-05-19
2023-05-20,Munchausen,2013,https://boxd.it/4gBTo3,3.5,Yes,youtube,2023-05-19
2023-05-20,Network,1976,https://boxd.it/4gDxNz,5,,hbomax,2023-05-19
2023-05-21,Aftersun,2022,https://boxd.it/4gSUcB,4.5,Yes,primevideo,2023-05-20
2023-05-21,Terrifier 2,2022,https://boxd.it/4gWHCp,2.5,,primevideo,2023-05-21
2023-05-22,Cool Hand Luke,1967,https://boxd.it/4h4W1f,5,Yes,hbomax,2023-05-21
2023-05-22,The Conjuring,2013,https://boxd.it/4h7TkT,3.5,,hbomax,2023-05-21
2023-05-23,The Banshees of Inisherin,2022,https://boxd.it/4hrVhH,5,Yes,"fellas, hbomax",2023-05-22
2023-05-24,Guy Ritchie's The Covenant,2023,https://boxd.it/4hHSSx,3.5,Yes,"in theaters, moviepass",2023-05-23
2023-05-24,The Big Shave,1967,https://boxd.it/4hIokd,4,Yes,max,2023-05-23
2023-05-26,Hackers,1995,https://boxd.it/4i5hoX,3.5,Yes,primevideo,2023-05-25
2023-05-27,Game Night,2018,https://boxd.it/4iqfiv,3.5,,"primevideo, fellas",2023-05-27
2023-05-29,Sharp Objects,2018,https://boxd.it/4iMLHB,4.5,,hbomax,2023-05-28
2023-05-29,Somebody I Used to Know,2023,https://boxd.it/4iWj5f,3.5,,primevideo,2023-05-28
2023-05-30,Locker Room,2017,https://boxd.it/4j2nZN,3,,"omeleto, youtube",2023-05-29
2023-05-30,Alien Code,2017,https://boxd.it/4j3PSx,4,,primevideo,2023-05-29
2023-05-30,Smile,2022,https://boxd.it/4j8cOL,4.5,,primevideo,2023-05-29
2023-05-30,The Menu,2022,https://boxd.it/4j9FjT,4,Yes,hbomax,2023-05-29
